Day,Month,Year,Hour,Min,Sec,mode,Time,BBBV,BBBVs,style,cell0,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,Lcl,Rcl,Dcl,Leff,Reff,Deff,Openings,Islands,Path,GZiNi,HZiNi
12,12,2019,16,9,26,INT,26.66,61,2.28,NF,69,72,47,24,2,2,0,0,0,95,0,0,84,0,0,7,9,3399,48,56
12,12,2019,16,11,38,INT,28.77,70,2.43,NF,55,83,51,22,5,0,0,0,0,114,0,0,98,0,0,10,7,3922,56,59
12,12,2019,16,15,21,INT,18.06,42,2.32,NF,74,76,44,18,3,1,0,0,0,63,0,0,52,0,0,5,10,2449,33,35
12,12,2019,16,16,47,INT,28.54,72,2.52,NF,61,85,53,15,1,1,0,0,0,100,0,0,87,0,0,8,7,3813,51,52
12,12,2019,16,17,55,INT,23.16,66,2.84,NF,74,65,57,16,4,0,0,0,0,90,0,0,81,0,0,5,8,3141,46,53
14,12,2019,17,5,8,INT,23.59,58,2.45,NF,68,84,40,20,4,0,0,0,0,77,0,0,68,0,0,8,5,2864,41,47
14,12,2019,17,5,54,INT,32.01,83,2.59,NF,64,91,42,12,7,0,0,0,0,111,0,0,97,0,0,5,5,3908,52,55
16,12,2019,22,40,6,INT,19.99,54,2.70,NF,72,81,41,12,7,3,0,0,0,59,0,0,57,0,0,6,9,3023,40,44
16,12,2019,22,40,38,INT,23.39,60,2.56,NF,60,81,62,11,2,0,0,0,0,93,0,0,80,0,0,8,13,3357,49,54
18,12,2019,16,52,3,INT,25.05,64,2.55,NF,62,85,49,19,1,0,0,0,0,97,0,0,82,0,0,7,6,3279,45,46
18,12,2019,16,52,33,INT,28.54,71,2.48,NF,54,94,56,10,2,0,0,0,0,115,0,0,97,0,0,9,10,3519,50,53
18,12,2019,16,53,10,INT,27.34,83,3.03,NF,54,88,55,18,1,0,0,0,0,109,0,0,98,0,0,6,6,4008,55,61
18,12,2019,16,54,30,INT,24.63,72,2.92,NF,65,80,48,18,5,0,0,0,0,100,0,0,89,0,0,7,8,3188,49,51
18,12,2019,16,55,35,INT,30.30,93,3.06,NF,39,116,46,12,2,1,0,0,0,135,0,0,117,0,0,11,6,4208,61,65
18,12,2019,18,52,24,INT,22.85,71,3.10,NF,60,88,46,17,5,0,0,0,0,98,0,0,86,0,0,7,10,2747,50,54
18,12,2019,18,53,47,INT,23.69,52,2.19,NF,66,89,37,21,2,1,0,0,0,82,0,0,66,0,0,8,10,3275,42,44
18,12,2019,18,54,32,INT,28.38,77,2.71,NF,65,74,56,15,6,0,0,0,0,98,0,0,87,0,0,5,3,3498,47,49
18,12,2019,18,55,34,INT,21.36,59,2.76,NF,68,85,47,14,1,1,0,0,0,74,0,0,65,0,0,4,6,2775,37,42
18,12,2019,18,55,53,INT,17.37,45,2.59,NF,79,65,49,21,2,0,0,0,0,65,0,0,56,0,0,6,8,2243,37,41
19,12,2019,15,40,40,INT,31.45,84,2.67,NF,41,104,57,14,0,0,0,0,0,122,0,0,103,0,0,9,10,3740,58,59
19,12,2019,16,12,36,INT,25.75,50,1.94,NF,65,77,54,17,3,0,0,0,0,88,0,0,75,0,0,9,10,3090,41,42
19,12,2019,16,14,47,INT,30.50,82,2.68,NF,56,81,59,18,2,0,0,0,0,119,0,0,104,0,0,9,6,3900,57,56
19,12,2019,16,16,17,INT,27.01,61,2.25,NF,57,91,45,15,8,0,0,0,0,92,0,0,80,0,0,8,7,3517,47,49
19,12,2019,16,26,57,INT,33.02,73,2.21,Flag,57,85,58,13,1,2,0,0,0,47,27,46,41,24,25,7,8,3666,49,53
22,12,2019,18,59,20,INT,30.74,64,2.08,NF,65,76,47,22,5,1,0,0,0,94,0,0,86,0,0,8,12,3979,53,56
22,12,2019,18,59,41,INT,18.37,45,2.44,NF,76,67,48,20,5,0,0,0,0,63,0,0,54,0,0,4,7,2656,36,39
22,12,2019,19,1,25,INT,25.85,66,2.55,NF,63,87,39,22,4,1,0,0,0,90,0,0,86,0,0,9,9,3433,47,50
22,12,2019,19,2,19,INT,27.86,75,2.69,NF,58,77,61,18,2,0,0,0,0,106,0,0,94,0,0,9,5,3469,50,57
22,12,2019,19,2,49,INT,28.21,75,2.65,NF,49,96,57,12,2,0,0,0,0,104,0,0,94,0,0,10,8,3675,55,54
23,12,2019,17,16,54,INT,29.04,72,2.47,NF,61,82,50,21,2,0,0,0,0,99,0,0,83,0,0,6,7,3701,48,53
23,12,2019,17,17,22,INT,25.95,72,2.77,NF,54,94,49,15,4,0,0,0,0,108,0,0,93,0,0,8,5,3194,49,53
23,12,2019,17,17,55,INT,29.31,74,2.52,NF,54,77,65,17,2,1,0,0,0,119,0,0,99,0,0,11,10,3904,55,58
23,12,2019,17,18,25,INT,29.22,59,2.01,NF,54,86,55,20,1,0,0,0,0,107,0,0,92,0,0,11,11,4041,45,47
23,12,2019,22,2,5,INT,27.61,74,2.68,NF,76,67,46,23,4,0,0,0,0,97,0,0,86,0,0,6,4,3028,48,55
23,12,2019,22,3,4,INT,29.49,68,2.30,NF,56,87,46,25,2,0,0,0,0,119,0,0,99,0,0,10,12,3539,53,56
24,12,2019,13,41,22,INT,27.71,70,2.52,NF,65,71,54,22,3,1,0,0,0,89,0,0,87,0,0,7,8,3350,51,56
24,12,2019,13,42,8,INT,21.49,51,2.37,NF,77,72,43,16,8,0,0,0,0,73,0,0,65,0,0,7,8,2665,43,45
24,12,2019,13,42,36,INT,26.81,65,2.42,NF,64,79,54,16,3,0,0,0,0,91,0,0,84,0,0,7,13,3642,49,53
24,12,2019,13,43,42,INT,21.26,51,2.39,NF,79,73,46,12,6,0,0,0,0,71,0,0,61,0,0,5,8,2611,37,40
24,12,2019,13,44,25,INT,24.63,69,2.80,NF,61,81,49,23,2,0,0,0,0,97,0,0,86,0,0,6,7,3212,48,53
24,12,2019,13,44,55,INT,23.19,51,2.19,NF,65,85,46,15,2,2,1,0,0,76,0,0,65,0,0,6,9,2995,40,43
2,1,2020,1,16,20,INT,25.16,51,2.02,NF,71,76,46,18,4,0,1,0,0,88,0,0,73,0,0,9,11,3526,44,47
2,1,2020,1,17,28,INT,34.74,56,1.61,Flag,67,75,56,17,1,0,0,0,0,93,3,7,80,2,0,7,14,3959,44,46
8,1,2020,5,6,11,INT,24.64,48,1.94,NF,67,74,51,18,5,1,0,0,0,78,0,0,67,0,0,7,9,3026,40,44
8,1,2020,5,6,51,INT,27.74,64,2.30,NF,63,71,60,18,4,0,0,0,0,92,0,0,80,0,0,7,7,3495,51,57
8,1,2020,5,8,4,INT,23.90,47,1.96,NF,79,70,44,17,5,1,0,0,0,73,0,0,62,0,0,6,9,2807,37,38
9,1,2020,23,19,18,INT,24.57,53,2.15,NF,68,80,45,19,4,0,0,0,0,87,0,0,73,0,0,10,8,3188,42,43
10,1,2020,22,11,1,INT,25.99,54,2.07,NF,64,92,39,16,4,1,0,0,0,88,0,0,77,0,0,9,13,3011,42,45
10,1,2020,22,11,51,INT,25.64,55,2.14,NF,60,93,41,18,4,0,0,0,0,94,0,0,77,0,0,11,8,3276,41,44
10,1,2020,22,12,16,INT,21.46,50,2.32,NF,70,72,51,20,1,2,0,0,0,83,0,0,68,0,0,9,11,2779,44,44
10,1,2020,22,12,57,INT,23.91,60,2.50,NF,66,68,60,20,2,0,0,0,0,85,0,0,79,0,0,8,10,3116,44,47
10,1,2020,22,13,47,INT,16.77,35,2.08,NF,93,56,44,15,7,1,0,0,0,44,0,0,42,0,0,4,6,2303,30,30
10,1,2020,22,15,0,INT,25.49,71,2.78,NF,51,99,51,11,4,0,0,0,0,88,0,0,81,0,0,6,8,3354,50,52
10,1,2020,22,16,7,INT,27.95,63,2.25,NF,72,73,50,15,5,1,0,0,0,85,0,0,77,0,0,5,9,3129,49,55
10,1,2020,22,16,35,INT,26.91,61,2.26,NF,59,96,44,10,7,0,0,0,0,90,0,0,79,0,0,9,8,2951,45,45
10,1,2020,22,17,30,INT,28.66,60,2.09,NF,61,81,57,12,5,0,0,0,0,102,0,0,83,0,0,11,6,3521,50,52
10,1,2020,22,18,36,INT,34.68,90,2.59,NF,57,80,65,11,1,2,0,0,0,124,0,0,108,0,0,7,4,3880,55,58
10,1,2020,22,19,34,INT,22.08,51,2.30,NF,77,78,38,16,6,1,0,0,0,72,0,0,59,0,0,6,4,2653,36,40
10,1,2020,22,20,1,INT,22.60,50,2.21,NF,64,81,56,12,3,0,0,0,0,90,0,0,74,0,0,8,12,3054,42,43
10,1,2020,22,20,25,INT,22.74,59,2.59,NF,71,78,48,16,3,0,0,0,0,69,0,0,65,0,0,4,9,2986,47,47
10,1,2020,22,22,18,INT,25.93,69,2.66,NF,64,78,52,16,4,2,0,0,0,99,0,0,86,0,0,7,9,3272,45,48
10,1,2020,22,23,14,INT,27.85,78,2.80,NF,52,94,55,14,1,0,0,0,0,109,0,0,96,0,0,8,7,3428,53,53
10,1,2020,22,24,4,INT,24.05,55,2.28,NF,87,65,37,20,6,1,0,0,0,67,0,0,61,0,0,4,6,2751,42,48
10,1,2020,22,24,56,INT,25.26,62,2.45,NF,57,82,58,18,1,0,0,0,0,86,0,0,75,0,0,9,7,3170,48,50
10,1,2020,22,25,32,INT,21.43,41,1.91,NF,76,76,42,18,4,0,0,0,0,75,0,0,59,0,0,9,12,2883,37,38
22,1,2020,18,28,7,INT,21.38,46,2.15,NF,77,77,33,22,7,0,0,0,0,77,0,0,66,0,0,8,9,2627,33,35
22,1,2020,18,28,47,INT,28.70,80,2.78,NF,50,108,44,13,1,0,0,0,0,111,0,0,97,0,0,7,8,3998,46,52
22,1,2020,18,29,35,INT,26.02,68,2.61,NF,59,100,36,19,0,2,0,0,0,97,0,0,84,0,0,7,8,3762,44,50
22,1,2020,18,31,12,INT,20.70,48,2.31,NF,65,86,48,16,1,0,0,0,0,70,0,0,58,0,0,7,11,2915,37,39
22,1,2020,18,35,2,INT,24.44,55,2.25,NF,72,72,47,17,8,0,0,0,0,78,0,0,70,0,0,8,6,3006,44,46
22,1,2020,18,36,39,INT,22.33,57,2.55,NF,69,82,41,18,4,2,0,0,0,74,0,0,64,0,0,4,7,2950,44,48
24,1,2020,23,14,49,INT,27.72,63,2.27,NF,71,76,52,11,3,3,0,0,0,91,0,0,82,0,0,6,8,4082,44,47
24,1,2020,23,15,46,INT,18.68,36,1.92,NF,74,74,50,13,3,2,0,0,0,72,0,0,60,0,0,8,8,3335,33,34
24,1,2020,23,18,21,INT,19.67,45,2.28,NF,84,66,44,16,3,2,1,0,0,63,0,0,55,0,0,5,8,2943,36,38
24,1,2020,23,18,49,INT,25.67,57,2.22,NF,71,76,49,18,2,0,0,0,0,80,0,0,73,0,0,6,7,3476,44,46
24,1,2020,23,20,20,INT,25.56,58,2.26,NF,53,96,47,19,1,0,0,0,0,88,0,0,73,0,0,8,13,3399,43,47
24,1,2020,23,21,49,INT,22.43,54,2.40,NF,70,81,43,14,8,0,0,0,0,73,0,0,62,0,0,6,9,3177,43,45
8,2,2020,2,12,4,INT,25.93,76,2.93,NF,61,87,51,16,1,0,0,0,0,85,0,0,83,0,0,5,8,3585,49,51
8,2,2020,2,13,55,INT,25.98,65,2.50,NF,68,79,49,14,5,1,0,0,0,92,0,0,85,0,0,7,9,3420,46,50
8,2,2020,2,14,22,INT,24.47,61,2.49,NF,68,80,46,19,3,0,0,0,0,79,0,0,73,0,0,6,9,3251,46,48
8,2,2020,2,14,51,INT,26.74,60,2.24,NF,61,79,55,19,2,0,0,0,0,97,0,0,80,0,0,10,10,3352,45,47
8,2,2020,21,49,28,INT,23.88,54,2.26,NF,63,87,41,24,1,0,0,0,0,81,0,0,72,0,0,6,14,2831,44,44
8,2,2020,21,50,29,INT,27.30,78,2.85,NF,62,87,46,21,0,0,0,0,0,102,0,0,93,0,0,5,7,3825,56,57
8,2,2020,21,51,36,INT,26.57,61,2.29,NF,59,78,57,20,2,0,0,0,0,88,0,0,74,0,0,8,10,3162,48,54
8,2,2020,21,52,9,INT,28.36,69,2.43,NF,60,82,57,15,2,0,0,0,0,99,0,0,87,0,0,7,8,3698,54,53
8,2,2020,21,52,50,INT,26.69,75,2.81,NF,67,82,41,20,6,0,0,0,0,106,0,0,89,0,0,7,5,3717,48,53
8,2,2020,21,56,23,INT,26.88,71,2.64,NF,68,76,55,15,2,0,0,0,0,94,0,0,84,0,0,6,6,3482,51,54
8,2,2020,21,57,23,INT,19.59,52,2.65,NF,75,75,43,18,5,0,0,0,0,71,0,0,60,0,0,5,8,2584,39,42
8,2,2020,21,57,47,INT,20.14,55,2.73,NF,71,69,57,16,3,0,0,0,0,71,0,0,64,0,0,6,5,2665,40,41
9,2,2020,21,30,36,INT,23.11,52,2.25,NF,58,90,47,19,2,0,0,0,0,88,0,0,74,0,0,11,12,3348,46,49
9,2,2020,21,37,7,INT,20.09,54,2.68,NF,76,78,43,16,2,1,0,0,0,75,0,0,68,0,0,7,8,2862,39,45
9,2,2020,21,38,35,INT,23.07,54,2.34,NF,67,82,49,17,1,0,0,0,0,80,0,0,69,0,0,8,8,2699,42,43
9,2,2020,21,40,5,INT,28.72,75,2.61,NF,59,72,58,27,0,0,0,0,0,106,0,0,95,0,0,7,12,3719,52,61
9,2,2020,21,41,10,INT,25.45,66,2.59,NF,73,65,52,24,1,1,0,0,0,92,0,0,82,0,0,6,7,3303,44,49
9,2,2020,21,42,11,INT,22.76,46,2.02,NF,71,82,40,20,2,1,0,0,0,72,0,0,64,0,0,8,7,2692,35,35
9,2,2020,21,42,37,INT,25.27,63,2.49,NF,72,73,49,15,6,1,0,0,0,91,0,0,77,0,0,7,8,3479,46,51
9,2,2020,21,43,53,INT,19.75,38,1.92,NF,77,76,43,16,1,3,0,0,0,57,0,0,49,0,0,6,13,2286,32,34
9,2,2020,21,45,1,INT,30.37,66,2.17,NF,55,90,54,14,2,1,0,0,0,104,0,0,89,0,0,10,8,4143,50,53
9,2,2020,21,45,48,INT,23.87,67,2.80,NF,70,74,51,17,4,0,0,0,0,91,0,0,79,0,0,5,7,2968,50,53
9,2,2020,21,46,48,INT,28.21,80,2.83,NF,55,91,56,12,2,0,0,0,0,118,0,0,101,0,0,8,4,3593,48,51
9,2,2020,21,47,19,INT,30.26,76,2.51,NF,49,106,42,17,1,1,0,0,0,121,0,0,103,0,0,11,13,3993,57,59
17,2,2020,22,26,20,INT,44.25,72,1.62,Flag,65,75,57,18,0,1,0,0,0,17,36,80,15,35,44,8,5,3913,51,53
24,2,2020,19,58,59,INT,28.30,77,2.72,NF,55,89,45,25,2,0,0,0,0,101,0,0,93,0,0,7,5,3421,50,55
24,2,2020,19,59,38,INT,29.28,63,2.15,NF,54,95,46,17,4,0,0,0,0,106,0,0,92,0,0,9,10,3935,48,51
24,2,2020,20,0,58,INT,27.65,73,2.64,NF,66,69,63,10,8,0,0,0,0,102,0,0,86,0,0,6,7,3588,47,50
24,2,2020,20,3,50,INT,23.87,51,2.13,NF,79,69,48,14,4,1,1,0,0,65,0,0,62,0,0,6,10,3372,42,41
24,2,2020,20,4,27,INT,21.32,46,2.15,NF,71,78,47,15,5,0,0,0,0,69,0,0,63,0,0,7,8,3138,36,38
24,2,2020,20,4,48,INT,20.15,41,2.03,NF,78,75,38,22,3,0,0,0,0,62,0,0,54,0,0,6,12,3123,37,36
24,2,2020,20,7,51,INT,21.34,55,2.57,NF,60,91,51,9,4,1,0,0,0,85,0,0,73,0,0,8,12,2870,38,42
29,2,2020,16,29,12,INT,25.97,54,2.07,NF,72,76,48,17,2,0,1,0,0,82,0,0,71,0,0,7,11,3102,40,45
29,2,2020,16,31,24,INT,23.25,68,2.92,NF,64,81,54,14,2,1,0,0,0,90,0,0,82,0,0,5,6,3229,46,49
29,2,2020,16,33,4,INT,21.93,48,2.18,NF,71,71,50,20,4,0,0,0,0,77,0,0,67,0,0,8,9,2711,35,39
29,2,2020,16,33,46,INT,21.57,57,2.64,NF,74,83,41,11,5,2,0,0,0,73,0,0,68,0,0,6,8,3308,42,45
29,2,2020,16,34,24,INT,25.10,56,2.23,NF,58,89,49,20,0,0,0,0,0,93,0,0,80,0,0,9,10,3963,46,50
29,2,2020,16,36,37,INT,18.12,39,2.15,NF,76,84,35,12,7,2,0,0,0,52,0,0,47,0,0,8,8,2384,32,33
29,2,2020,16,41,34,INT,22.03,62,2.81,NF,66,81,52,17,0,0,0,0,0,76,0,0,69,0,0,5,8,2919,43,45
29,2,2020,16,42,26,INT,25.26,68,2.69,NF,68,79,53,13,3,0,0,0,0,80,0,0,73,0,0,5,6,3960,47,48
2,3,2020,22,41,37,INT,27.48,68,2.47,NF,61,71,61,21,2,0,0,0,0,100,0,0,87,0,0,9,9,4034,49,54
2,3,2020,22,42,32,INT,25.79,77,2.98,NF,58,85,58,14,1,0,0,0,0,96,0,0,86,0,0,5,8,3339,49,52
2,3,2020,22,43,16,INT,25.19,70,2.77,NF,63,85,48,17,3,0,0,0,0,91,0,0,82,0,0,5,6,3099,47,51
2,3,2020,22,45,54,INT,23.56,59,2.50,NF,68,86,35,21,6,0,0,0,0,83,0,0,77,0,0,8,8,2743,42,44
2,3,2020,22,47,22,INT,22.67,51,2.24,NF,59,92,44,19,2,0,0,0,0,79,0,0,69,0,0,9,13,2967,45,45
2,3,2020,22,48,29,INT,27.97,97,3.46,NF,49,103,50,12,2,0,0,0,0,115,0,0,107,0,0,5,2,3446,56,63
4,3,2020,0,17,2,INT,28.07,72,2.56,NF,48,98,59,7,4,0,0,0,0,119,0,0,104,0,0,11,12,3753,52,52
4,3,2020,0,17,32,INT,28.95,79,2.72,NF,55,83,66,11,1,0,0,0,0,109,0,0,100,0,0,7,8,3681,54,57
4,3,2020,0,17,56,INT,20.43,58,2.83,NF,70,80,45,16,4,1,0,0,0,75,0,0,71,0,0,6,9,2721,42,41
8,3,2020,0,50,7,INT,25.43,58,2.28,NF,61,88,43,21,2,1,0,0,0,93,0,0,81,0,0,8,9,3437,43,43
11,3,2020,1,27,4,INT,23.30,63,2.70,NF,67,70,63,12,4,0,0,0,0,86,0,0,77,0,0,6,6,3014,45,47
11,3,2020,1,27,36,INT,29.55,85,2.87,NF,55,88,56,11,6,0,0,0,0,114,0,0,101,0,0,8,6,3824,58,66
11,3,2020,1,30,30,INT,24.74,73,2.95,NF,64,88,41,20,2,1,0,0,0,89,0,0,83,0,0,5,7,2644,47,48
11,3,2020,1,31,36,INT,30.83,77,2.49,NF,61,83,49,16,6,1,0,0,0,104,0,0,95,0,0,7,5,3886,50,56
11,3,2020,1,32,9,INT,21.60,53,2.45,NF,69,83,42,15,6,1,0,0,0,79,0,0,66,0,0,6,7,2831,36,38
11,3,2020,1,32,49,INT,24.45,61,2.49,NF,74,72,51,14,3,1,1,0,0,89,0,0,76,0,0,6,9,3484,44,47
11,3,2020,1,34,1,INT,29.09,67,2.30,NF,61,76,57,18,4,0,0,0,0,92,0,0,83,0,0,7,6,3747,49,49
11,3,2020,1,35,0,INT,23.62,55,2.32,NF,61,87,53,13,1,1,0,0,0,87,0,0,75,0,0,9,12,3010,41,44
11,3,2020,1,36,41,INT,28.61,67,2.34,NF,60,94,38,19,5,0,0,0,0,108,0,0,94,0,0,10,11,3756,53,54
11,3,2020,1,37,6,INT,23.75,57,2.40,NF,62,85,49,18,2,0,0,0,0,86,0,0,77,0,0,8,9,2926,43,44
15,3,2020,1,7,43,INT,22.45,55,2.44,NF,76,71,47,17,5,0,0,0,0,79,0,0,69,0,0,6,10,3066,41,44
16,3,2020,15,2,56,INT,21.14,47,2.22,NF,74,79,45,14,4,0,0,0,0,70,0,0,62,0,0,7,13,2725,35,38
16,3,2020,15,4,22,INT,25.73,61,2.37,NF,66,71,61,15,3,0,0,0,0,95,0,0,84,0,0,8,5,3727,48,51
16,3,2020,15,4,59,INT,30.15,93,3.08,NF,58,85,52,18,3,0,0,0,0,119,0,0,108,0,0,5,3,3830,56,59
16,3,2020,15,6,19,INT,29.52,62,2.10,NF,65,75,49,22,5,0,0,0,0,99,0,0,84,0,0,8,6,3854,44,47
16,3,2020,15,6,48,INT,27.70,60,2.16,NF,61,96,42,9,6,1,1,0,0,98,0,0,83,0,0,8,7,3254,43,42
22,3,2020,0,51,56,INT,23.42,63,2.69,NF,66,79,52,15,3,1,0,0,0,95,0,0,83,0,0,7,8,3194,45,50
22,3,2020,0,52,52,INT,24.50,60,2.44,NF,65,86,44,17,3,1,0,0,0,88,0,0,75,0,0,7,11,3458,46,48
13,4,2020,21,20,19,INT,24.32,63,2.59,NF,70,73,45,21,6,1,0,0,0,80,0,0,72,0,0,6,8,2871,44,48
13,4,2020,21,22,39,INT,30.42,81,2.66,NF,55,91,49,17,4,0,0,0,0,110,0,0,97,0,0,8,6,3723,57,60
13,4,2020,21,24,33,INT,21.67,59,2.72,NF,77,72,39,22,4,2,0,0,0,72,0,0,66,0,0,4,5,2861,44,47
13,4,2020,21,25,53,INT,26.36,67,2.54,NF,62,84,41,27,2,0,0,0,0,106,0,0,90,0,0,10,5,3156,51,53
13,4,2020,21,26,50,INT,21.37,52,2.43,NF,65,75,61,14,1,0,0,0,0,84,0,0,73,0,0,7,10,3199,40,41
13,4,2020,21,30,28,INT,28.03,85,3.03,NF,64,81,55,11,3,2,0,0,0,115,0,0,103,0,0,6,4,3324,50,55
14,4,2020,14,46,3,INT,21.64,51,2.35,NF,75,78,37,16,8,2,0,0,0,69,0,0,60,0,0,5,9,2620,40,45
14,4,2020,14,47,3,INT,27.34,64,2.34,NF,68,73,49,24,2,0,0,0,0,95,0,0,85,0,0,9,8,3506,48,51
14,4,2020,14,48,25,INT,26.47,60,2.26,NF,59,92,44,15,4,2,0,0,0,97,0,0,81,0,0,9,13,3027,46,47
14,4,2020,14,49,57,INT,21.04,50,2.37,NF,69,84,42,16,5,0,0,0,0,70,0,0,63,0,0,8,12,2612,42,45
14,4,2020,14,51,4,INT,28.11,81,2.88,NF,58,82,64,10,2,0,0,0,0,112,0,0,101,0,0,7,6,3491,51,54
14,4,2020,14,52,44,INT,26.65,57,2.13,NF,66,74,50,25,1,0,0,0,0,87,0,0,77,0,0,8,7,3104,45,46
14,4,2020,15,4,57,INT,26.79,59,2.20,NF,61,88,49,15,3,0,0,0,0,106,0,0,91,0,0,11,10,3407,47,47
14,4,2020,15,5,50,INT,22.10,57,2.57,NF,67,83,41,19,5,1,0,0,0,88,0,0,78,0,0,9,11,3109,43,47
14,4,2020,15,6,58,INT,21.09,53,2.51,NF,75,77,47,12,4,1,0,0,0,75,0,0,65,0,0,6,8,3014,42,45
14,4,2020,15,7,52,INT,22.23,59,2.65,NF,73,75,42,23,2,1,0,0,0,78,0,0,71,0,0,5,10,2888,43,48
14,4,2020,15,9,17,INT,28.63,76,2.65,NF,59,83,50,24,0,0,0,0,0,117,0,0,103,0,0,7,6,4029,52,56
14,4,2020,23,32,44,INT,23.98,54,2.25,NF,68,93,26,19,8,2,0,0,0,94,0,0,78,0,0,9,7,3734,42,44
16,4,2020,16,12,42,INT,21.38,54,2.52,NF,69,76,52,15,4,0,0,0,0,86,0,0,72,0,0,7,9,2862,44,49
16,4,2020,16,14,15,INT,22.94,58,2.52,NF,76,74,44,14,6,1,1,0,0,87,0,0,78,0,0,7,7,3251,46,46
16,4,2020,16,15,28,INT,22.68,44,1.94,NF,68,81,39,20,7,1,0,0,0,66,0,0,59,0,0,7,9,3062,39,43
16,4,2020,16,16,9,INT,24.77,67,2.70,NF,61,79,62,12,2,0,0,0,0,102,0,0,91,0,0,10,7,3092,48,51
16,4,2020,16,17,16,INT,25.56,59,2.30,NF,69,76,45,18,7,1,0,0,0,86,0,0,80,0,0,7,7,3491,45,47
16,4,2020,16,18,55,INT,29.69,83,2.79,NF,61,91,38,19,6,1,0,0,0,112,0,0,98,0,0,6,5,4030,56,58
16,4,2020,16,20,0,INT,24.43,51,2.08,NF,69,77,48,16,6,0,0,0,0,81,0,0,71,0,0,8,6,3079,45,47
16,4,2020,16,21,18,INT,21.22,50,2.35,NF,64,87,41,20,4,0,0,0,0,83,0,0,65,0,0,9,6,2585,42,45
16,4,2020,16,22,19,INT,28.13,85,3.02,NF,51,93,51,19,2,0,0,0,0,124,0,0,112,0,0,10,7,3919,56,57
16,4,2020,16,26,7,INT,20.70,53,2.56,NF,62,75,62,14,3,0,0,0,0,76,0,0,68,0,0,6,14,3074,43,44
16,4,2020,16,27,22,INT,14.12,37,2.62,NF,82,76,33,21,3,1,0,0,0,52,0,0,47,0,0,4,9,1935,28,30
20,4,2020,0,28,23,INT,21.24,51,2.40,NF,67,91,38,14,5,1,0,0,0,77,0,0,67,0,0,8,7,2630,43,43
20,4,2020,0,28,58,INT,24.31,67,2.75,NF,65,86,44,16,3,2,0,0,0,97,0,0,81,0,0,7,6,3650,50,57
28,4,2020,1,21,49,INT,96.01,73,0.76,NF,55,94,51,14,2,0,0,0,0,79,0,0,78,0,0,5,4,4083,49,52
28,4,2020,1,24,24,INT,85.10,58,0.68,NF,70,82,42,10,9,3,0,0,0,64,0,0,64,0,0,8,5,3160,41,46
28,4,2020,1,26,18,INT,88.08,60,0.68,NF,66,70,53,27,0,0,0,0,0,68,0,0,68,0,0,12,4,3501,47,51
28,4,2020,1,27,33,INT,56.48,66,1.16,Flag,74,75,48,15,4,0,0,0,0,20,17,28,19,16,27,9,12,3084,49,55
28,4,2020,1,28,35,INT,55.37,55,0.99,Flag,59,86,53,17,1,0,0,0,0,20,16,26,20,16,26,10,16,3283,44,45
29,4,2020,1,18,20,INT,22.52,64,2.84,NF,72,80,42,15,6,1,0,0,0,85,0,0,76,0,0,5,7,3208,48,51
29,4,2020,1,19,26,INT,21.74,54,2.48,NF,53,97,50,13,3,0,0,0,0,76,0,0,72,0,0,8,11,3102,42,45
29,4,2020,1,19,59,INT,24.89,60,2.41,NF,65,83,53,13,1,1,0,0,0,85,0,0,80,0,0,8,7,3180,46,47
29,4,2020,1,22,49,INT,21.34,38,1.78,NF,71,77,43,20,4,1,0,0,0,59,0,0,50,0,0,9,13,2487,35,36
29,4,2020,1,24,5,INT,22.77,52,2.28,NF,66,82,45,20,2,1,0,0,0,76,0,0,68,0,0,8,13,3385,44,49
1,5,2020,18,35,9,INT,16.06,35,2.17,NF,76,78,39,19,4,0,0,0,0,57,0,0,50,0,0,8,8,3137,31,31
1,5,2020,18,36,4,INT,22.50,58,2.57,NF,73,74,51,14,3,1,0,0,0,76,0,0,67,0,0,6,4,3274,41,47
1,5,2020,18,37,6,INT,24.88,67,2.69,NF,67,83,44,19,2,1,0,0,0,91,0,0,80,0,0,6,6,3599,48,48
1,5,2020,18,39,12,INT,22.80,69,3.02,NF,65,83,51,16,1,0,0,0,0,88,0,0,78,0,0,5,6,2802,44,49
1,5,2020,18,40,21,INT,21.09,53,2.51,NF,66,90,44,13,2,0,1,0,0,77,0,0,66,0,0,8,10,3023,38,41
16,5,2020,16,56,20,INT,22.60,67,2.96,NF,67,78,46,19,6,0,0,0,0,87,0,0,78,0,0,5,5,3234,46,48
16,5,2020,16,57,30,INT,33.53,84,2.50,NF,48,99,45,20,4,0,0,0,0,125,0,0,111,0,0,11,9,4347,58,63
16,5,2020,16,59,14,INT,21.75,58,2.66,NF,64,85,52,12,3,0,0,0,0,81,0,0,69,0,0,7,9,3543,48,53
2,6,2020,11,27,44,INT,20.93,42,2.00,NF,74,78,41,16,7,0,0,0,0,71,0,0,61,0,0,8,10,3130,34,34
2,6,2020,11,32,17,INT,20.01,48,2.39,NF,72,76,44,18,6,0,0,0,0,78,0,0,66,0,0,7,8,2733,38,38
6,6,2020,20,28,24,INT,28.54,63,2.20,NF,65,82,50,14,5,0,0,0,0,105,0,0,83,0,0,8,9,3492,49,54
8,6,2020,22,19,59,INT,27.89,82,2.94,NF,52,97,46,17,2,2,0,0,0,130,0,0,106,0,0,9,8,3783,54,53
